Url,Edition,Venue,City,Date and Time,Stage,Score,Home Country,Home Country Small,Home Country Scorer,Home Country Scorer Time,Away Country ,Away Country Small,Away Country Scorer,Away Country Scorer Time
http://www.fifa.com/worldcup/matches/round=1025/match=8781/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Stade de France,Saint-Denis  (FRA),03 Jul 1998 - 16:30 Local time,Quarter-finals,0-0,Italy,ITA,[],[],France,FRA,[],[]
http://www.fifa.com/worldcup/matches/round=1028/match=8787/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Parc des Princes,Paris  (FRA),11 Jul 1998 - 21:00 Local time,Match for third place,1-2,Netherlands,NED,['Boudewijn ZENDEN'],"[""22'""]",Croatia,CRO,"['PROSINECKI', 'SUKER']","[""14'"", ""36'""]"
http://www.fifa.com/worldcup/matches/round=1026/match=8785/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Stade Vélodrome,Marseilles  (FRA),07 Jul 1998 - 21:00 Local time,Semi-finals,1-1,Brazil,BRA,['RONALDO'],"[""46'""]",Netherlands,NED,['Patrick KLUIVERT'],"[""87'""]"
http://www.fifa.com/worldcup/matches/round=1014/match=8733/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Stade de France,Saint-Denis  (FRA),13 Jun 1998 - 21:00 Local time,Group matches - Group E,0-0,Netherlands,NED,[],[],Belgium,BEL,[],[]
http://www.fifa.com/worldcup/matches/round=1014/match=8761/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Stade Felix Bollaert,Lens  (FRA),24 Jun 1998 - 21:00 Local time,Group matches - Group D,6-1,Spain,ESP,"['R. HIERRO', 'LUIS ENRIQUE', 'MORIENTES', 'Georgi BACHEV', 'KIKO']","[""6' PEN"", ""18'"", ""55', 81'"", ""88' OG"", ""90'+4""]",Bulgaria,BUL,['KOSTADINOV'],"[""58'""]"
http://www.fifa.com/worldcup/matches/round=1014/match=8730/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Stade Vélodrome,Marseilles  (FRA),12 Jun 1998 - 21:00 Local time,Group matches - Group C,3-0,France,FRA,"['DUGARRY', 'ISSA', 'Thierry Henry']","[""36'"", ""77' OG"", ""90'+2""]",South Africa,RSA,[],[]
http://www.fifa.com/worldcup/matches/round=1014/match=8744/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",La Mosson,Montpellier  (FRA),17 Jun 1998 - 21:00 Local time,Group matches - Group B,3-0,Italy,ITA,"['DI BIAGIO', 'VIERI']","[""7'"", ""75', 89'""]",Cameroon,CMR,[],[]
http://www.fifa.com/worldcup/matches/round=1014/match=8725/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",La Mosson,Montpellier  (FRA),10 Jun 1998 - 21:00 Local time,Group matches - Group A,2-2,Morocco,MAR,"['HADJI', 'Abdeljalil HADDA']","[""37'"", ""60'""]",Norway,NOR,"['Youssef CHIPPO', 'Dan EGGEN']","[""45'+1 OG"", ""61'""]"
http://www.fifa.com/worldcup/matches/round=1025/match=8782/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",La Beaujoire,Nantes  (FRA),03 Jul 1998 - 21:00 Local time,Quarter-finals,3-2,Brazil,BRA,"['BEBETO', 'RIVALDO']","[""10'"", ""25', 59'""]",Denmark,DEN,"['Martin JORGENSEN', 'LAUDRUP B.']","[""2'"", ""50'""]"
http://www.fifa.com/worldcup/matches/round=1014/match=8728/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",La Mosson,Montpellier  (FRA),12 Jun 1998 - 14:30 Local time,Group matches - Group D,0-0,Paraguay,PAR,[],[],Bulgaria,BUL,[],[]
http://www.fifa.com/worldcup/matches/round=1014/match=8752/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Parc des Princes,Paris  (FRA),21 Jun 1998 - 17:30 Local time,Group matches - Group H,5-0,Argentina,ARG,"['ORTEGA', 'BATISTUTA']","[""31', 55'"", ""73', 78', 83' PEN""]",Jamaica,JAM,[],[]
http://www.fifa.com/worldcup/matches/round=1014/match=8767/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",La Mosson,Montpellier  (FRA),25 Jun 1998 - 21:00 Local time,Group matches - Group F,2-0,Germany,GER,"['BIERHOFF', 'KLINSMANN']","[""50'"", ""57'""]",Iran,IRN,[],[]
http://www.fifa.com/worldcup/matches/round=1014/match=8740/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Stade Vélodrome,Marseilles  (FRA),15 Jun 1998 - 14:30 Local time,Group matches - Group G,2-0,England,ENG,"['Alan SHEARER', 'Paul SCHOLES']","[""42'"", ""89'""]",Tunisia,TUN,[],[]
http://www.fifa.com/worldcup/matches/round=1014/match=8748/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Stade Geoffroy Guichard,Saint-Etienne  (FRA),19 Jun 1998 - 21:00 Local time,Group matches - Group D,0-0,Spain,ESP,[],[],Paraguay,PAR,[],[]
http://www.fifa.com/worldcup/matches/round=1024/match=8775/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Stade de France,Saint-Denis  (FRA),28 Jun 1998 - 21:00 Local time,Round of 16,1-4,Nigeria,NGA,['Tijani BABANGIDA'],"[""77'""]",Denmark,DEN,"['MOLLER', 'LAUDRUP B.', 'SAND', 'HELVEG']","[""3'"", ""12'"", ""58'"", ""76'""]"
http://www.fifa.com/worldcup/matches/round=1024/match=8780/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Stade du Parc Lescure,Bordeaux  (FRA),30 Jun 1998 - 16:30 Local time,Round of 16,0-1,Romania,ROU,[],[],Croatia,CRO,['SUKER'],"[""45'+2 PEN""]"
http://www.fifa.com/worldcup/matches/round=1014/match=8762/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Stade de Gerland,Lyon  (FRA),24 Jun 1998 - 16:00 Local time,Group matches - Group C,2-1,France,FRA,"['DJORKAEFF', 'PETIT']","[""12' PEN"", ""56'""]",Denmark,DEN,['LAUDRUP M.'],"[""42' PEN""]"
http://www.fifa.com/worldcup/matches/round=1014/match=4000/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Stade de France,Saint-Denis  (FRA),10 Jun 1998 - 17:30 Local time,Group matches - Group A,2-1,Brazil,BRA,"['C. SAMPAIO', 'Tom BOYD']","[""5'"", ""74' OG""]",Scotland,SCO,['John COLLINS'],"[""38' PEN""]"
http://www.fifa.com/worldcup/matches/round=1014/match=8738/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Parc des Princes,Paris  (FRA),15 Jun 1998 - 21:00 Local time,Group matches - Group F,2-0,Germany,GER,"['MÖLLER', 'KLINSMANN']","[""10'"", ""67'""]",USA,USA,[],[]
http://www.fifa.com/worldcup/matches/round=1014/match=8758/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Stade Geoffroy Guichard,Saint-Etienne  (FRA),23 Jun 1998 - 21:00 Local time,Group matches - Group A,0-3,Scotland,SCO,[],[],Morocco,MAR,"['Salaheddine BASSIR', 'Abdeljalil HADDA']","[""23', 85'"", ""46'""]"
http://www.fifa.com/worldcup/matches/round=1014/match=8746/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Stade Municipal,Toulouse  (FRA),18 Jun 1998 - 17:30 Local time,Group matches - Group C,1-1,South Africa,RSA,['McCARTHY'],"[""51'""]",Denmark,DEN,['Allan NIELSEN'],"[""12'""]"
http://www.fifa.com/worldcup/matches/round=1014/match=8771/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Stade de Gerland,Lyon  (FRA),26 Jun 1998 - 16:00 Local time,Group matches - Group H,1-2,Japan,JPN,['NAKAYAMA'],"[""74'""]",Jamaica,JAM,['Theodore WHITMORE'],"[""39', 54'""]"
http://www.fifa.com/worldcup/matches/round=1026/match=8786/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Stade de France,Saint-Denis  (FRA),08 Jul 1998 - 21:00 Local time,Semi-finals,2-1,France,FRA,['THURAM'],"[""47', 70'""]",Croatia,CRO,['SUKER'],"[""46'""]"
http://www.fifa.com/worldcup/matches/round=1014/match=8747/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Parc des Princes,Paris  (FRA),19 Jun 1998 - 17:30 Local time,Group matches - Group D,1-0,Nigeria,NGA,['IKPEBA'],"[""28'""]",Bulgaria,BUL,[],[]
http://www.fifa.com/worldcup/matches/round=1014/match=8772/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Stade du Parc Lescure,Bordeaux  (FRA),26 Jun 1998 - 16:00 Local time,Group matches - Group H,1-0,Argentina,ARG,['Mauricio PINEDA'],"[""36'""]",Croatia,CRO,[],[]
http://www.fifa.com/worldcup/matches/round=1014/match=8770/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Stade Felix Bollaert,Lens  (FRA),26 Jun 1998 - 21:00 Local time,Group matches - Group G,0-2,Colombia,COL,[],[],England,ENG,"['Darren ANDERTON', 'David BECKHAM']","[""20'"", ""29'""]"
http://www.fifa.com/worldcup/matches/round=1024/match=8773/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Parc des Princes,Paris  (FRA),27 Jun 1998 - 21:00 Local time,Round of 16,4-1,Brazil,BRA,"['C. SAMPAIO', 'RONALDO']","[""11', 26'"", ""45'+3 PEN, 72'""]",Chile,CHI,['Marcelo SALAS'],"[""70'""]"
http://www.fifa.com/worldcup/matches/round=1014/match=8735/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Stade Geoffroy Guichard,Saint-Etienne  (FRA),14 Jun 1998 - 17:30 Local time,Group matches - Group F,1-0,Yugoslavia,YUG,['Sinisa MIHAJLOVIC'],"[""73'""]",Iran,IRN,[],[]
http://www.fifa.com/worldcup/matches/round=1014/match=8731/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",La Beaujoire,Nantes  (FRA),13 Jun 1998 - 14:30 Local time,Group matches - Group D,2-3,Spain,ESP,"['R. HIERRO', 'RAUL']","[""21'"", ""47'""]",Nigeria,NGA,"['ADEPOJU', 'ZUBIZARRETA', 'OLISEH']","[""24'"", ""73' OG"", ""78'""]"
http://www.fifa.com/worldcup/matches/round=1014/match=8736/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Stade Felix Bollaert,Lens  (FRA),14 Jun 1998 - 21:00 Local time,Group matches - Group H,1-3,Jamaica,JAM,['Robert EARLE'],"[""45'""]",Croatia,CRO,"['STANIC', 'PROSINECKI', 'SUKER']","[""27'"", ""53'"", ""69'""]"
http://www.fifa.com/worldcup/matches/round=1024/match=8776/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Stade Felix Bollaert,Lens  (FRA),28 Jun 1998 - 16:30 Local time,Round of 16,1-0,France,FRA,['L. BLANC'],"[""114'""]",Paraguay,PAR,[],[]
http://www.fifa.com/worldcup/matches/round=1024/match=8777/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",La Mosson,Montpellier  (FRA),29 Jun 1998 - 16:30 Local time,Round of 16,2-1,Germany,GER,"['KLINSMANN', 'BIERHOFF']","[""74'"", ""86'""]",Mexico,MEX,['HERNANDEZ'],"[""47'""]"
http://www.fifa.com/worldcup/matches/round=1014/match=8742/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",La Beaujoire,Nantes  (FRA),16 Jun 1998 - 21:00 Local time,Group matches - Group A,3-0,Brazil,BRA,"['RONALDO', 'RIVALDO', 'BEBETO']","[""9'"", ""45'+2"", ""50'""]",Morocco,MAR,[],[]
http://www.fifa.com/worldcup/matches/round=1014/match=8755/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",La Mosson,Montpellier  (FRA),22 Jun 1998 - 17:30 Local time,Group matches - Group G,1-0,Colombia,COL,['PRECIADO'],"[""82'""]",Tunisia,TUN,[],[]
http://www.fifa.com/worldcup/matches/round=1025/match=8784/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Stade Vélodrome,Marseilles  (FRA),04 Jul 1998 - 16:30 Local time,Quarter-finals,2-1,Netherlands,NED,"['Patrick KLUIVERT', 'BERGKAMP']","[""12'"", ""90'""]",Argentina,ARG,['C. LOPEZ'],"[""17'""]"
http://www.fifa.com/worldcup/matches/round=1014/match=8751/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",La Beaujoire,Nantes  (FRA),20 Jun 1998 - 14:30 Local time,Group matches - Group H,0-1,Japan,JPN,[],[],Croatia,CRO,['SUKER'],"[""77'""]"
http://www.fifa.com/worldcup/matches/round=1027/match=8788/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Stade de France,Saint-Denis  (FRA),12 Jul 1998 - 21:00 Local time,Final,0-3,Brazil,BRA,[],[],France,FRA,"['ZIDANE', 'PETIT']","[""27', 45'+1"", ""90'+3""]"
http://www.fifa.com/worldcup/matches/round=1014/match=8734/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Stade Municipal,Toulouse  (FRA),14 Jun 1998 - 14:30 Local time,Group matches - Group H,1-0,Argentina,ARG,['BATISTUTA'],"[""28'""]",Japan,JPN,[],[]
http://www.fifa.com/worldcup/matches/round=1014/match=8769/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Stade de France,Saint-Denis  (FRA),26 Jun 1998 - 21:00 Local time,Group matches - Group G,1-1,Romania,ROU,['Viorel MOLDOVAN'],"[""71'""]",Tunisia,TUN,['Skander SOUAYEH'],"[""12' PEN""]"
http://www.fifa.com/worldcup/matches/round=1014/match=8765/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Parc des Princes,Paris  (FRA),25 Jun 1998 - 16:00 Local time,Group matches - Group E,1-1,Belgium,BEL,['NILIS'],"[""7'""]",Korea Republic,KOR,['YOO S. C.'],"[""72'""]"
http://www.fifa.com/worldcup/matches/round=1024/match=8779/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Stade Geoffroy Guichard,Saint-Etienne  (FRA),30 Jun 1998 - 21:00 Local time,Round of 16,2-2,Argentina,ARG,"['BATISTUTA', 'J. Zanetti']","[""5' PEN"", ""45'+1""]",England,ENG,"['Alan SHEARER', 'Michael OWEN']","[""9' PEN"", ""16'""]"
http://www.fifa.com/worldcup/matches/round=1014/match=8757/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Stade de France,Saint-Denis  (FRA),23 Jun 1998 - 16:00 Local time,Group matches - Group B,2-1,Italy,ITA,"['VIERI', 'R. BAGGIO']","[""48'"", ""90'""]",Austria,AUT,['Andreas HERZOG'],"[""90'+2 PEN""]"
http://www.fifa.com/worldcup/matches/round=1014/match=8741/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Stade du Parc Lescure,Bordeaux  (FRA),16 Jun 1998 - 17:30 Local time,Group matches - Group A,1-1,Scotland,SCO,['Craig BURLEY'],"[""66'""]",Norway,NOR,['H. FLO'],"[""46'""]"
http://www.fifa.com/worldcup/matches/round=1014/match=8768/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",La Beaujoire,Nantes  (FRA),25 Jun 1998 - 21:00 Local time,Group matches - Group F,0-1,USA,USA,[],[],Yugoslavia,YUG,['Slobodan KOMLJENOVIC'],"[""3'""]"
http://www.fifa.com/worldcup/matches/round=1014/match=8759/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Stade Vélodrome,Marseilles  (FRA),23 Jun 1998 - 21:00 Local time,Group matches - Group A,1-2,Brazil,BRA,['BEBETO'],"[""78'""]",Norway,NOR,"['T.A. FLO', 'REKDAL']","[""83'"", ""89' PEN""]"
http://www.fifa.com/worldcup/matches/round=1024/match=8778/index.html#nosticky,"1998 FIFA World Cup France ™_x000D_
10 June - 12 July ",Stade Municipal,Toulouse  (FRA),29 Jun 1998 - 21:00 Local time,Round of 16,2-1,Netherlands,NED,"['BERGKAMP', 'Edgar DAVIDS']","[""38'"", ""90'+2""]",Yugoslavia,YUG,['Slobodan KOMLJENOVIC'],"[""48'""]"
http://www.fifa.com/worldcup/matches/round=337/match=3062/index.html#nosticky,"1994 FIFA World Cup USA ™_x000D_
17 June - 17 July ",Pontiac Silverdome,Detroit  (USA),22 Jun 1994 - 16:00 Local time,Group matches - Group A,1-4,Romania,ROU,['HAGI'],"[""35'""]",Switzerland,SUI,"['Alain SUTTER', 'Stephane CHAPUISAT', 'Adrian KNUP']","[""16'"", ""52'"", ""65', 72'""]"
http://www.fifa.com/worldcup/matches/round=337/match=3065/index.html#nosticky,"1994 FIFA World Cup USA ™_x000D_
17 June - 17 July ",Foxboro Stadium,Boston  (USA),23 Jun 1994 - 19:30 Local time,Group matches - Group C,0-0,Korea Republic,KOR,[],[],Bolivia,BOL,[],[]
http://www.fifa.com/worldcup/matches/round=337/match=3060/index.html#nosticky,"1994 FIFA World Cup USA ™_x000D_
17 June - 17 July ",Soldier Field,Chicago  (USA),21 Jun 1994 - 16:00 Local time,Group matches - Group C,1-1,Germany,GER,['KLINSMANN'],"[""48'""]",Spain,ESP,['GOIKOETXEA'],"[""14'""]"
http://www.fifa.com/worldcup/matches/round=337/match=3084/index.html#nosticky,"1994 FIFA World Cup USA ™_x000D_
17 June - 17 July ",Cotton Bowl,Dallas  (USA),30 Jun 1994 - 19:30 Local time,Group matches - Group D,0-2,Argentina,ARG,[],[],Bulgaria,BUL,"['STOITCHKOV', 'Nasko SIRAKOV']","[""61'"", ""90'""]"
http://www.fifa.com/worldcup/matches/round=337/match=3083/index.html#nosticky,"1994 FIFA World Cup USA ™_x000D_
17 June - 17 July ",Foxboro Stadium,Boston  (USA),30 Jun 1994 - 19:30 Local time,Group matches - Group D,0-2,Greece,GRE,[],[],Nigeria,NGA,"['FINIDI', 'AMOKACHI']","[""45'"", ""90'""]"
http://www.fifa.com/worldcup/matches/round=337/match=3056/index.html#nosticky,"1994 FIFA World Cup USA ™_x000D_
17 June - 17 July ",Rose Bowl,Los Angeles  (USA),19 Jun 1994 - 19:30 Local time,Group matches - Group B,2-2,Cameroon,CMR,"['David EMBE', 'OMAM BIYIK']","[""31'"", ""47'""]",Sweden,SWE,"['Roger LJUNG', 'Martin DAHLIN']","[""8'"", ""75'""]"
http://www.fifa.com/worldcup/matches/round=337/match=3082/index.html#nosticky,"1994 FIFA World Cup USA ™_x000D_
17 June - 17 July ",RFK Stadium,Washington Dc  (USA),29 Jun 1994 - 12:30 Local time,Group matches - Group F,0-1,Belgium,BEL,[],[],Saudi Arabia,KSA,['S. OWAIRAN'],"[""5'""]"
http://www.fifa.com/worldcup/matches/round=337/match=3073/index.html#nosticky,"1994 FIFA World Cup USA ™_x000D_
17 June - 17 July ",Rose Bowl,Los Angeles  (USA),26 Jun 1994 - 16:00 Local time,Group matches - Group A,0-1,USA,USA,[],[],Romania,ROU,['PETRESCU'],"[""18'""]"
http://www.fifa.com/worldcup/matches/round=337/match=3071/index.html#nosticky,"1994 FIFA World Cup USA ™_x000D_
17 June - 17 July ",Foxboro Stadium,Boston  (USA),25 Jun 1994 - 16:00 Local time,Group matches - Group D,2-1,Argentina,ARG,['CANIGGIA'],"[""21', 28'""]",Nigeria,NGA,['Samson SIASIA'],"[""8'""]"
http://www.fifa.com/worldcup/matches/round=338/match=3088/index.html#nosticky,"1994 FIFA World Cup USA ™_x000D_
17 June - 17 July ",Rose Bowl,Los Angeles  (USA),03 Jul 1994 - 13:30 Local time,Round of 16,3-2,Romania,ROU,"['DUMITRESCU', 'HAGI']","[""11', 18'"", ""58'""]",Argentina,ARG,"['BATISTUTA', 'BALBO']","[""16' PEN"", ""75'""]"
http://www.fifa.com/worldcup/matches/round=796/match=3095/index.html#nosticky,"1994 FIFA World Cup USA ™_x000D_
17 June - 17 July ",Stanford Stadium,San Francisco  (USA),10 Jul 1994 - 12:30 Local time,Quarter-finals,2-2,Romania,ROU,['Florin RADUCIOIU'],"[""101', 88'""]",Sweden,SWE,"['Tomas BROLIN', 'Kennet ANDERSSON']","[""78'"", ""115'""]"
http://www.fifa.com/worldcup/matches/round=338/match=3087/index.html#nosticky,"1994 FIFA World Cup USA ™_x000D_
17 June - 17 July ",Cotton Bowl,Dallas  (USA),03 Jul 1994 - 12:00 Local time,Round of 16,1-3,Saudi Arabia,KSA,['Fahad AL GHESHEYAN'],"[""85'""]",Sweden,SWE,"['Martin DAHLIN', 'Kennet ANDERSSON']","[""6'"", ""51', 88'""]"
http://www.fifa.com/worldcup/matches/round=337/match=3070/index.html#nosticky,"1994 FIFA World Cup USA ™_x000D_
17 June - 17 July ",Giants Stadium,New York/New Jersey  (USA),25 Jun 1994 - 12:30 Local time,Group matches - Group F,2-1,Saudi Arabia,KSA,"['S. AL-JABER', 'F. AMIN']","[""7' PEN"", ""45'""]",Morocco,MAR,['Mohammed CHAOUCH'],"[""26'""]"
http://www.fifa.com/worldcup/matches/round=337/match=3057/index.html#nosticky,"1994 FIFA World Cup USA ™_x000D_
17 June - 17 July ",Stanford Stadium,San Francisco  (USA),20 Jun 1994 - 16:00 Local time,Group matches - Group B,2-0,Brazil,BRA,"['ROMARIO', 'RAI']","[""26'"", ""52' PEN""]",Russia,RUS,[],[]
http://www.fifa.com/worldcup/matches/round=338/match=3091/index.html#nosticky,"1994 FIFA World Cup USA ™_x000D_
17 June - 17 July ",Foxboro Stadium,Boston  (USA),05 Jul 1994 - 13:00 Local time,Round of 16,1-2,Nigeria,NGA,['Emmanuel AMUNIKE'],"[""25'""]",Italy,ITA,['BAGGIO R.'],"[""102' PEN, 88'""]"
http://www.fifa.com/worldcup/matches/round=338/match=3086/index.html#nosticky,"1994 FIFA World Cup USA ™_x000D_
17 June - 17 July ",RFK Stadium,Washington Dc  (USA),02 Jul 1994 - 16:30 Local time,Round of 16,3-0,Spain,ESP,"['R. HIERRO', 'LUIS ENRIQUE', 'Txiki BEGUIRISTAIN']","[""15'"", ""74'"", ""86' PEN""]",Switzerland,SUI,[],[]
http://www.fifa.com/worldcup/matches/round=337/match=3053/index.html#nosticky,"1994 FIFA World Cup USA ™_x000D_
17 June - 17 July ",Rose Bowl,Los Angeles  (USA),18 Jun 1994 - 19:30 Local time,Group matches - Group A,1-3,Colombia,COL,['VALENCIA'],"[""43'""]",Romania,ROU,"['Florin RADUCIOIU', 'HAGI']","[""15', 89'"", ""34'""]"
http://www.fifa.com/worldcup/matches/round=337/match=3080/index.html#nosticky,"1994 FIFA World Cup USA ™_x000D_
17 June - 17 July ",Pontiac Silverdome,Detroit  (USA),28 Jun 1994 - 16:00 Local time,Group matches - Group B,1-1,Brazil,BRA,['ROMARIO'],"[""46'""]",Sweden,SWE,['Kennet ANDERSSON'],"[""23'""]"
http://www.fifa.com/worldcup/matches/round=338/match=3090/index.html#nosticky,"1994 FIFA World Cup USA ™_x000D_
17 June - 17 July ",Stanford Stadium,San Francisco  (USA),04 Jul 1994 - 12:30 Local time,Round of 16,1-0,Brazil,BRA,['BEBETO'],"[""72'""]",USA,USA,[],[]
http://www.fifa.com/worldcup/matches/round=3461/match=3100/index.html#nosticky,"1994 FIFA World Cup USA ™_x000D_
17 June - 17 July ",Giants Stadium,New York/New Jersey  (USA),13 Jul 1994 - 16:00 Local time,Semi-finals,1-2,Bulgaria,BUL,['STOITCHKOV'],"[""44' PEN""]",Italy,ITA,['BAGGIO R.'],"[""21', 25'""]"
http://www.fifa.com/worldcup/matches/round=3460/match=3103/index.html#nosticky,"1994 FIFA World Cup USA ™_x000D_
17 June - 17 July ",Rose Bowl,Los Angeles  (USA),16 Jul 1994 - 12:30 Local time,Match for third place,4-0,Sweden,SWE,"['Tomas BROLIN', 'Hakan MILD', 'LARSSON', 'Kennet ANDERSSON']","[""8'"", ""30'"", ""37'"", ""40'""]",Bulgaria,BUL,[],[]
